label,Molecular Weight,Isoelectric point,Charge density,Charge,Instability index,Aromaticity,Aliphatic index,Boman index,Hydrophobic ratio,freq_A,freq_C,freq_D,freq_E,freq_F,freq_G,freq_H,freq_I,freq_N,freq_K,freq_L,freq_M,freq_P,freq_Q,freq_R,freq_S,freq_T,freq_V,freq_W,freq_Y
1,2372.1,13.9609,0.00464,10.995,79.0333,0.0,173.3333,4.02,0.4444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222,0.4444,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0
0,1523.69,4.3223,-0.00066,-1.001,12.375,0.25,73.3333,1.2142,0.3333,0.0833,0.0,0.0833,0.1667,0.0833,0.0,0.0,0.0,0.0,0.0833,0.1667,0.0,0.0,0.0,0.0,0.0833,0.0833,0.0,0.1667,0.0
1,4881.58,12.1736,0.00207,10.092,55.9556,0.0667,58.4444,2.3549,0.2,0.0222,0.0,0.0,0.0,0.0222,0.0889,0.0222,0.0222,0.0667,0.1111,0.0889,0.0,0.1333,0.0,0.0889,0.1778,0.0667,0.0444,0.0,0.0444
0,5257.17,7.6484,2e-05,0.1,51.2978,0.0652,133.2609,0.7367,0.4348,0.0217,0.0,0.0435,0.087,0.0217,0.0217,0.0217,0.1304,0.0217,0.087,0.1087,0.0217,0.0217,0.0217,0.0217,0.087,0.087,0.1304,0.0217,0.0217
1,4323.12,10.4219,0.00046,1.996,-3.2317,0.1463,118.7805,-0.6161,0.6098,0.122,0.0,0.0488,0.0,0.1463,0.0488,0.0,0.0976,0.0244,0.0732,0.0488,0.0244,0.0244,0.0,0.0,0.1463,0.0244,0.1707,0.0,0.0
0,1931.38,11.1445,0.00103,1.995,14.45,0.25,97.5,-0.8444,0.5625,0.0625,0.0,0.0,0.0,0.125,0.0625,0.0,0.0,0.0,0.0,0.1875,0.125,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625
0,1516.71,10.0137,0.00066,0.998,50.4,0.1538,37.6923,2.0838,0.3077,0.1538,0.0,0.0,0.1538,0.0769,0.0,0.0,0.0,0.0,0.0769,0.0,0.0,0.1538,0.0,0.0769,0.0769,0.0769,0.0769,0.0769,0.0
1,1912.97,3.8281,-0.00256,-4.898,37.1588,0.0588,63.5294,3.1647,0.4118,0.2353,0.0,0.1765,0.2353,0.0588,0.0,0.0588,0.0588,0.0,0.0,0.0,0.0,0.0588,0.0,0.0588,0.0,0.0,0.0588,0.0,0.0
0,1469.59,5.2324,-0.00062,-0.904,38.1917,0.25,0.0,2.815,0.25,0.0,0.0,0.1667,0.0833,0.1667,0.1667,0.0833,0.0,0.0,0.0,0.0,0.0833,0.0833,0.0,0.0833,0.0,0.0,0.0,0.0,0.0833
1,1900.33,13.1406,0.00263,4.995,4.32,0.2667,91.3333,-0.202,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2667,0.1333,0.0,0.0,0.0,0.0,0.0667,0.0,0.0667,0.2667,0.0
1,4504.11,8.3372,0.00103,4.651,26.2317,0.0976,26.3415,1.9898,0.3171,0.0732,0.1951,0.0,0.0,0.0,0.122,0.0488,0.0244,0.0732,0.0,0.0244,0.0,0.0732,0.0488,0.0976,0.0976,0.0244,0.0,0.0488,0.0488
1,8300.53,5.5654,-0.00017,-1.44,36.8444,0.125,74.4444,1.2146,0.3889,0.0278,0.1111,0.0139,0.0972,0.0417,0.0278,0.0139,0.0694,0.0833,0.0694,0.0833,0.0139,0.0417,0.0139,0.0139,0.0833,0.0694,0.0417,0.0139,0.0694
0,2437.84,12.1152,0.00202,4.929,84.325,0.05,63.5,3.9535,0.3,0.05,0.05,0.0,0.05,0.05,0.05,0.0,0.0,0.05,0.05,0.15,0.0,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0
0,4716.38,13.7148,0.0011,5.193,56.5021,0.0417,77.2917,0.6798,0.4167,0.1458,0.0,0.0,0.0,0.0417,0.0833,0.0417,0.0,0.0,0.0417,0.0833,0.0417,0.0625,0.0,0.0417,0.2708,0.0417,0.1042,0.0,0.0
0,2862.41,13.707,0.00105,2.996,31.3786,0.0357,125.7143,-0.0514,0.5,0.1786,0.0,0.0,0.0,0.0,0.0714,0.0,0.0357,0.0357,0.0,0.2143,0.0357,0.1071,0.0,0.0714,0.1429,0.0357,0.0357,0.0357,0.0
1,2753.14,13.9551,0.00254,6.996,190.3579,0.4211,15.7895,3.7342,0.2632,0.1579,0.0,0.0,0.0,0.1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158,0.1053,0.0,0.0,0.3158,0.0
0,2028.37,12.1006,0.00098,1.996,1.01,0.05,137.0,0.431,0.6,0.25,0.0,0.05,0.0,0.05,0.1,0.0,0.0,0.05,0.0,0.25,0.0,0.0,0.0,0.1,0.05,0.05,0.05,0.0,0.0
1,2923.54,11.2788,0.00171,4.996,-7.571,0.0323,107.4194,-0.6603,0.4839,0.2258,0.0,0.0,0.0323,0.0,0.2581,0.0,0.129,0.0,0.1613,0.0645,0.0323,0.0,0.0,0.0,0.0323,0.0,0.0323,0.0323,0.0
1,1537.04,13.2344,0.00455,6.995,-15.0786,0.0,145.0,0.2914,0.5,0.0,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,0.4286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
1,3129.89,13.7305,0.00287,8.995,29.9429,0.1071,115.0,0.8114,0.4643,0.0714,0.0,0.0,0.0,0.1071,0.1071,0.0,0.1429,0.0357,0.2143,0.1071,0.0,0.0357,0.0,0.0714,0.0714,0.0,0.0357,0.0,0.0
1,3580.32,12.1294,0.00247,8.861,83.7069,0.1379,57.2414,2.9193,0.3793,0.069,0.069,0.0,0.0345,0.069,0.069,0.0,0.069,0.0,0.1034,0.0345,0.0345,0.0345,0.0345,0.2069,0.0345,0.0345,0.0345,0.069,0.0
0,9885.47,7.9111,0.00028,2.754,43.0687,0.0674,74.4944,1.5308,0.4045,0.0562,0.0899,0.0674,0.0337,0.0225,0.0674,0.0337,0.0562,0.0225,0.0787,0.0787,0.0449,0.0225,0.0337,0.0449,0.0899,0.0562,0.0562,0.0,0.0449
0,2207.69,12.8438,0.0009,1.996,5.481,0.0952,139.5238,-1.1033,0.6667,0.1905,0.0,0.0,0.0,0.0952,0.0476,0.0,0.0476,0.0,0.0476,0.1905,0.0476,0.0,0.0952,0.0,0.0952,0.0476,0.0952,0.0,0.0
0,3323.67,7.0,-0.0,-0.0,24.4345,0.1034,47.2414,3.3345,0.2759,0.069,0.0,0.1379,0.069,0.069,0.1034,0.0,0.0,0.0,0.0345,0.1034,0.0345,0.1034,0.0345,0.1379,0.069,0.0,0.0,0.0,0.0345
0,1484.57,3.8164,-0.00135,-2.002,49.1238,0.1538,83.0769,2.5523,0.4615,0.2308,0.0,0.2308,0.0769,0.0769,0.0,0.0,0.0769,0.0,0.0,0.0769,0.0,0.0,0.0,0.0769,0.0769,0.0,0.0,0.0,0.0769
1,2138.66,13.9141,0.0028,5.996,47.52,0.3333,130.0,2.3833,0.6,0.0,0.0,0.0,0.0,0.2667,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0667,0.0
0,4991.72,12.1006,0.00099,4.96,45.8163,0.0612,74.0816,0.8141,0.4286,0.2041,0.0408,0.0,0.0,0.0204,0.1224,0.0204,0.0408,0.0204,0.0,0.0816,0.0204,0.0816,0.0612,0.0816,0.102,0.0408,0.0204,0.0408,0.0
0,2922.59,8.9463,0.00064,1.861,72.3464,0.0714,135.7143,-0.9393,0.6071,0.0714,0.0714,0.0,0.0,0.0714,0.0714,0.0,0.0,0.0,0.0,0.25,0.0357,0.0714,0.0357,0.0357,0.1429,0.0357,0.1071,0.0,0.0
0,2673.01,12.1001,0.00112,2.998,133.8364,0.1364,53.1818,3.4127,0.2727,0.0455,0.0,0.0455,0.0455,0.0909,0.0,0.0,0.0,0.0,0.0,0.0909,0.0,0.1364,0.0909,0.1818,0.1364,0.0455,0.0455,0.0455,0.0
0,5601.45,11.437,0.00124,6.926,20.744,0.1042,71.0417,2.1306,0.3542,0.0208,0.0208,0.0,0.0,0.0625,0.0208,0.0,0.0,0.1458,0.0625,0.1458,0.0625,0.0208,0.1042,0.0625,0.1458,0.0417,0.0417,0.0,0.0417
1,4995.81,10.0718,0.00119,5.923,35.5455,0.0909,57.7273,1.9184,0.3864,0.0909,0.0909,0.0,0.0227,0.0227,0.0682,0.0455,0.0455,0.0682,0.0227,0.0455,0.0455,0.0682,0.0227,0.1136,0.0682,0.0455,0.0455,0.0227,0.0455
0,3385.91,11.9043,0.00175,5.929,61.9,0.0714,76.4286,3.0179,0.3571,0.0714,0.0357,0.0,0.0357,0.0357,0.0,0.0,0.0,0.0714,0.1071,0.0714,0.0,0.0,0.2143,0.1071,0.0357,0.0357,0.1429,0.0357,0.0
1,3724.63,11.2183,0.0024,8.928,13.6382,0.1176,89.4118,0.1782,0.5294,0.2059,0.0294,0.0,0.0294,0.0882,0.0882,0.0,0.0294,0.0294,0.2647,0.1471,0.0294,0.0,0.0,0.0,0.0,0.0294,0.0,0.0294,0.0
0,3392.95,12.5825,0.00175,5.928,77.9613,0.0323,63.2258,2.4168,0.4194,0.1613,0.0323,0.0,0.0,0.0323,0.0,0.0,0.0323,0.0645,0.0323,0.0645,0.0645,0.0645,0.0645,0.129,0.1613,0.0645,0.0323,0.0,0.0
1,9362.29,12.1338,0.00212,19.885,64.0683,0.0488,74.878,2.2716,0.3902,0.0366,0.0732,0.0,0.0,0.0488,0.0854,0.0366,0.0244,0.0244,0.0854,0.122,0.0366,0.061,0.061,0.1463,0.061,0.0488,0.0488,0.0,0.0
0,2898.3,12.1299,0.00136,3.928,3.6,0.069,70.6897,1.0666,0.3448,0.0345,0.0345,0.0,0.0,0.069,0.2759,0.0,0.069,0.1034,0.0345,0.1034,0.0345,0.0,0.0345,0.069,0.1379,0.0,0.0,0.0,0.0
1,7424.8,11.7009,0.00173,12.861,64.8524,0.0794,68.254,2.3114,0.3651,0.0952,0.0317,0.0,0.0317,0.0317,0.0317,0.0,0.0317,0.0476,0.127,0.0952,0.0476,0.0317,0.1111,0.0952,0.0317,0.0794,0.0317,0.0317,0.0159
0,1912.23,13.707,0.00162,3.095,24.5412,0.0588,91.7647,1.7647,0.4118,0.0588,0.0,0.0,0.0,0.0588,0.0588,0.0588,0.0,0.0588,0.0,0.1765,0.0588,0.0588,0.0588,0.1176,0.1765,0.0,0.0588,0.0,0.0
0,1267.37,13.707,0.00236,2.996,146.3727,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.1818,0.3636,0.1818,0.1818,0.0,0.0,0.0,0.0
1,1428.73,12.8438,0.0014,1.996,-3.8308,0.2308,127.6923,-1.2015,0.6154,0.0769,0.0,0.0,0.0,0.2308,0.0769,0.0,0.0769,0.0,0.0769,0.2308,0.0,0.0,0.0,0.0,0.2308,0.0,0.0,0.0,0.0
1,1508.77,10.0254,0.00066,0.997,31.1385,0.2308,112.3077,-0.5046,0.5385,0.0769,0.0,0.0,0.0769,0.1538,0.0769,0.0,0.0,0.0769,0.0769,0.1538,0.0,0.0,0.0,0.0,0.0769,0.0,0.1538,0.0769,0.0
1,2483.03,11.0747,0.00317,7.859,27.5556,0.3333,0.0,1.5189,0.1111,0.0,0.1111,0.0,0.0,0.0,0.0556,0.0,0.0,0.0,0.3889,0.0,0.0,0.0,0.0,0.0,0.0556,0.0556,0.0,0.3333,0.0
1,2208.44,6.8125,-0.0,-0.004,54.82,0.1,78.0,1.611,0.25,0.05,0.0,0.1,0.05,0.0,0.15,0.0,0.1,0.0,0.1,0.05,0.0,0.05,0.15,0.0,0.05,0.0,0.05,0.0,0.1
0,5440.47,11.4128,0.0016,8.727,97.5958,0.0625,56.875,2.5408,0.3958,0.0417,0.0833,0.0,0.0417,0.0417,0.1042,0.0,0.0417,0.0417,0.0417,0.0625,0.0833,0.0417,0.0208,0.1667,0.125,0.0,0.0417,0.0,0.0208
0,5191.85,11.7002,0.00098,5.093,39.302,0.08,78.0,1.0374,0.34,0.06,0.0,0.0,0.0,0.06,0.04,0.02,0.04,0.02,0.06,0.1,0.02,0.06,0.04,0.02,0.34,0.04,0.06,0.0,0.02
0,4418.12,12.1553,0.0009,3.996,37.8233,0.0465,63.7209,1.0042,0.4651,0.186,0.0,0.0233,0.0,0.0465,0.0465,0.0,0.0,0.0465,0.0465,0.0465,0.093,0.0465,0.0233,0.0465,0.1163,0.1395,0.093,0.0,0.0
1,3061.64,13.7227,0.00232,7.094,38.6385,0.1538,71.1538,1.6188,0.3462,0.0385,0.0,0.0,0.0,0.1154,0.0,0.0385,0.0385,0.0,0.1538,0.0769,0.0,0.0769,0.0,0.0769,0.1538,0.1154,0.0769,0.0385,0.0
0,1564.62,4.0049,-0.00122,-1.904,41.5733,0.1333,65.3333,1.5307,0.4,0.1333,0.0,0.2,0.0,0.1333,0.1333,0.0667,0.0667,0.0667,0.0,0.0667,0.0,0.0,0.0,0.0,0.1333,0.0,0.0,0.0,0.0
0,3125.53,4.3169,-0.00032,-1.002,17.4483,0.1034,87.2414,0.9166,0.4483,0.069,0.0,0.1034,0.0345,0.1034,0.1034,0.0,0.0,0.069,0.069,0.1034,0.0345,0.0345,0.069,0.0,0.069,0.0,0.1379,0.0,0.0
1,9109.62,7.8324,0.00036,3.284,34.3659,0.061,65.3659,1.6165,0.378,0.0244,0.1463,0.061,0.0122,0.0122,0.0488,0.0122,0.0244,0.061,0.061,0.1098,0.0244,0.061,0.0244,0.0488,0.0488,0.1341,0.0366,0.0,0.0488
1,3241.93,9.6328,0.00088,2.861,12.5032,0.0323,116.4516,0.3023,0.4516,0.0645,0.0645,0.0968,0.0,0.0323,0.129,0.0,0.0968,0.0323,0.1613,0.1613,0.0,0.0645,0.0,0.0,0.0,0.0645,0.0323,0.0,0.0
1,1676.02,10.0742,0.0023,3.859,-6.55,0.1429,90.0,1.8171,0.4286,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,0.0714,0.0,0.0,0.0,0.1429,0.1429,0.0714,0.2143,0.0,0.1429
1,5146.97,11.5078,0.00118,6.098,39.1814,0.0698,95.3488,3.0872,0.3488,0.0698,0.0,0.0698,0.0465,0.0465,0.0233,0.0233,0.0698,0.0,0.0698,0.1395,0.0,0.0698,0.0698,0.1628,0.0233,0.0698,0.0233,0.0,0.0233
1,2178.51,11.1172,0.00177,3.861,112.68,0.05,48.5,2.8875,0.3,0.0,0.1,0.05,0.0,0.05,0.1,0.0,0.05,0.0,0.05,0.0,0.0,0.1,0.05,0.15,0.2,0.0,0.1,0.0,0.0
1,12104.13,11.0702,0.00141,17.066,70.242,0.09,67.3,3.08,0.3,0.04,0.02,0.01,0.09,0.03,0.04,0.02,0.04,0.03,0.13,0.1,0.04,0.03,0.04,0.13,0.08,0.04,0.03,0.02,0.04
1,1671.96,3.71,-0.0006,-1.003,33.0933,0.0667,123.3333,0.1473,0.5333,0.0667,0.0,0.1333,0.0,0.0667,0.0,0.0,0.0667,0.0667,0.0,0.1333,0.0667,0.1333,0.0667,0.0,0.0,0.0667,0.1333,0.0,0.0
1,1808.18,9.6504,0.00055,0.995,51.0778,0.0556,146.1111,-1.0828,0.5,0.1111,0.0,0.0556,0.0,0.0,0.1111,0.0,0.1111,0.0,0.0556,0.1111,0.0,0.1667,0.0,0.0,0.0556,0.0,0.1667,0.0,0.0556
0,2183.71,10.7539,0.00088,1.928,-4.89,0.1,126.5,-0.9955,0.65,0.1,0.05,0.0,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.1,0.1,0.0,0.0,0.05,0.1,0.1,0.2,0.05,0.0
0,9103.57,8.9565,0.00044,4.031,26.5456,0.0633,91.1392,1.8048,0.3671,0.0253,0.0506,0.038,0.0886,0.038,0.0253,0.038,0.0759,0.038,0.1266,0.0759,0.0,0.0633,0.0506,0.038,0.0759,0.0253,0.1013,0.0127,0.0127
0,2728.07,4.248,-0.00073,-1.999,71.4727,0.0909,84.0909,2.7391,0.3636,0.0,0.0,0.0455,0.1818,0.0455,0.0455,0.0,0.0909,0.0455,0.0,0.0909,0.0909,0.0,0.1364,0.0909,0.0455,0.0,0.0455,0.0,0.0455
0,6321.08,12.1201,0.00101,6.392,113.5964,0.0536,69.6429,2.8693,0.3036,0.0357,0.0,0.0536,0.0,0.0536,0.0179,0.0714,0.0536,0.0357,0.0357,0.0893,0.0357,0.0536,0.0536,0.1071,0.2679,0.0,0.0357,0.0,0.0
0,1241.32,10.7422,0.0008,0.997,5.7364,0.0,80.0,3.7491,0.2727,0.0909,0.0,0.0,0.0909,0.0,0.0909,0.0,0.1818,0.3636,0.0,0.0,0.0,0.0,0.0909,0.0909,0.0,0.0,0.0,0.0,0.0
1,2031.35,10.7539,0.00105,2.126,42.5056,0.1667,75.5556,0.5072,0.4444,0.0,0.0556,0.0,0.0,0.1667,0.1111,0.1111,0.0,0.0,0.0,0.1111,0.0,0.0556,0.0556,0.0556,0.1111,0.0556,0.1111,0.0,0.0
0,10692.44,10.8124,0.00113,12.127,42.1632,0.1474,57.4737,1.374,0.3368,0.0632,0.0105,0.0211,0.0421,0.0842,0.1368,0.0211,0.0316,0.0316,0.1158,0.0526,0.0316,0.0842,0.0211,0.0632,0.0316,0.0316,0.0632,0.0211,0.0421
1,2457.72,11.626,0.00085,2.099,83.2381,0.0,18.5714,4.5043,0.0476,0.0,0.0,0.0,0.1429,0.0,0.0952,0.0476,0.0476,0.0,0.0,0.0,0.0,0.3333,0.1429,0.1905,0.0,0.0,0.0,0.0,0.0
1,5891.83,10.6365,0.00087,5.098,9.21,0.16,91.8,1.0638,0.36,0.1,0.0,0.0,0.08,0.02,0.1,0.02,0.04,0.04,0.1,0.14,0.02,0.0,0.02,0.06,0.06,0.02,0.04,0.1,0.04
1,8769.52,8.6375,0.00074,6.488,40.3293,0.0244,105.9756,0.8271,0.5244,0.1098,0.1098,0.0366,0.0,0.0244,0.061,0.0122,0.0488,0.0,0.0244,0.1585,0.0244,0.0366,0.061,0.0854,0.0488,0.1098,0.0488,0.0,0.0
0,6538.44,10.6943,0.00076,4.962,84.3226,0.0484,70.8065,1.9011,0.371,0.0806,0.0323,0.0323,0.0323,0.0323,0.0645,0.0161,0.0645,0.0,0.0323,0.0484,0.0484,0.0484,0.0,0.0968,0.2742,0.0161,0.0645,0.0,0.0161
0,3543.17,13.9141,0.002,7.094,88.1437,0.0625,88.4375,2.0487,0.4062,0.0938,0.0,0.0,0.0,0.0625,0.0312,0.0312,0.0938,0.0,0.0312,0.0625,0.0312,0.0625,0.0,0.1562,0.1875,0.0938,0.0625,0.0,0.0
1,2580.15,12.4233,0.00421,10.86,126.325,0.05,19.5,5.671,0.15,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.2,0.0,0.0,0.15,0.05,0.3,0.05,0.05,0.0,0.05,0.0
0,3470.95,8.5435,0.00081,2.828,65.7516,0.0,50.6452,3.5452,0.3548,0.129,0.129,0.0645,0.0645,0.0,0.0,0.0323,0.0323,0.0323,0.0323,0.0645,0.0,0.0968,0.0,0.1613,0.0645,0.0968,0.0,0.0,0.0
1,1599.05,11.2227,0.00241,3.861,86.1769,0.1538,82.3077,1.08,0.6154,0.0,0.1538,0.0,0.0,0.1538,0.0,0.0,0.0769,0.0,0.0769,0.0769,0.0769,0.0769,0.0,0.1538,0.0769,0.0,0.0769,0.0,0.0
0,5591.38,12.5825,0.00108,6.027,20.4462,0.0577,78.8462,1.615,0.4038,0.0962,0.0192,0.0,0.0,0.0577,0.0192,0.0192,0.0385,0.0577,0.0192,0.0962,0.0385,0.0192,0.0385,0.0769,0.1923,0.1538,0.0577,0.0,0.0
1,10656.26,8.3521,0.00018,1.901,8.2681,0.0745,105.6383,1.8888,0.4362,0.0532,0.0319,0.0745,0.0638,0.0532,0.0638,0.0106,0.0638,0.0319,0.0532,0.1064,0.0106,0.0213,0.0426,0.0957,0.0638,0.0213,0.117,0.0,0.0213
0,6142.24,12.1333,0.00114,7.026,80.9267,0.05,80.0,0.6293,0.3833,0.15,0.0167,0.0,0.0,0.0333,0.0333,0.0167,0.0,0.0,0.0333,0.1667,0.0167,0.25,0.0,0.0667,0.1667,0.0333,0.0,0.0,0.0167
0,9726.35,10.9037,0.00102,9.959,45.3083,0.1429,92.8571,1.2523,0.381,0.0476,0.0238,0.0119,0.0238,0.0595,0.0476,0.0119,0.0357,0.0476,0.0595,0.1548,0.0119,0.0595,0.0119,0.0833,0.1071,0.0714,0.0476,0.0357,0.0476
1,1969.6,13.5664,0.00203,3.995,8.2471,0.1176,229.4118,-1.8247,0.7059,0.0,0.0,0.0,0.0,0.1176,0.1176,0.0,0.0588,0.0,0.1176,0.5294,0.0,0.0,0.0,0.0588,0.0,0.0,0.0,0.0,0.0
1,2428.89,10.709,0.0009,2.194,-8.4783,0.0435,143.913,-0.2735,0.5217,0.087,0.0,0.0435,0.0,0.0435,0.1304,0.087,0.087,0.0435,0.087,0.1304,0.0,0.0,0.0435,0.0,0.0,0.0435,0.1739,0.0,0.0
0,2372.76,12.3999,0.00126,2.997,82.0435,0.0,114.7826,1.49,0.4783,0.1739,0.0,0.0,0.0435,0.0,0.087,0.0,0.0435,0.0435,0.0,0.1739,0.0435,0.0,0.0,0.1304,0.1739,0.0435,0.0435,0.0,0.0
1,3476.02,8.3992,0.00103,3.591,46.3618,0.0294,45.8824,2.0494,0.3235,0.0294,0.1765,0.0882,0.0,0.0,0.2059,0.0,0.0588,0.0294,0.0882,0.0294,0.0,0.0588,0.0,0.0882,0.0882,0.0,0.0294,0.0,0.0294
1,3173.76,7.4326,0.00019,0.59,12.9733,0.1,68.0,0.1123,0.4667,0.0333,0.2,0.0333,0.0333,0.0333,0.1,0.0,0.0333,0.0333,0.0667,0.0333,0.0,0.0667,0.0,0.0,0.0333,0.1,0.1333,0.0,0.0667
0,1936.26,12.5771,0.00258,4.995,141.5467,0.2,32.6667,3.5787,0.2,0.0667,0.0,0.0,0.0,0.0,0.0667,0.0,0.0,0.0,0.0,0.0667,0.0667,0.0667,0.0,0.2667,0.0667,0.1333,0.0,0.1333,0.0667
1,3165.44,9.5879,0.00032,1.0,44.3143,0.0714,45.3571,2.9757,0.1786,0.0357,0.0,0.0714,0.1071,0.0357,0.1071,0.0,0.0357,0.0357,0.1786,0.0714,0.0,0.0,0.1429,0.0,0.1429,0.0,0.0,0.0357,0.0
1,2539.05,11.4292,0.00265,6.725,72.0619,0.0952,60.0,3.4919,0.381,0.0,0.1905,0.0,0.0,0.0,0.0952,0.0,0.0476,0.0476,0.0,0.0,0.0,0.0476,0.0,0.2857,0.0476,0.0,0.1429,0.0476,0.0476
0,2117.42,12.5771,0.00236,4.995,100.03,0.05,87.5,2.4705,0.35,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.2,0.2,0.05,0.2,0.0,0.05
0,8173.39,7.8223,0.00011,0.9,48.0556,0.0972,86.6667,1.5896,0.4306,0.0833,0.0417,0.0278,0.0972,0.0556,0.0278,0.0139,0.0417,0.0417,0.0556,0.0972,0.0278,0.0278,0.0,0.0694,0.0972,0.0694,0.0833,0.0139,0.0278
0,2613.04,12.3999,0.0015,3.928,51.7083,0.0833,72.9167,1.6742,0.4583,0.0833,0.0417,0.0,0.0,0.0833,0.0417,0.0,0.0,0.0,0.0,0.0417,0.0417,0.0417,0.0833,0.125,0.2083,0.0417,0.1667,0.0,0.0
1,5427.18,9.521,0.0002,1.094,15.1673,0.2041,99.7959,-0.2733,0.5102,0.1633,0.0,0.0204,0.0,0.102,0.0816,0.0204,0.0612,0.0408,0.0,0.1224,0.0204,0.0,0.0612,0.0204,0.1224,0.0204,0.0408,0.0612,0.0408
0,1391.67,10.2031,0.00143,1.994,133.51,0.2727,106.3636,0.3727,0.3636,0.0,0.0,0.0,0.0,0.0909,0.0,0.0,0.0909,0.0909,0.0,0.1818,0.0,0.2727,0.0,0.0909,0.0,0.0,0.0,0.0,0.1818
1,6400.54,10.9382,0.00078,4.997,9.2295,0.0984,97.7049,0.3572,0.5574,0.1967,0.0,0.0492,0.0164,0.0984,0.0656,0.0,0.0656,0.0164,0.0984,0.0492,0.0328,0.0328,0.0328,0.0328,0.0656,0.0328,0.1148,0.0,0.0
1,2120.59,8.0947,0.00041,0.862,2.31,0.15,92.5,-1.1135,0.55,0.05,0.1,0.0,0.05,0.15,0.1,0.0,0.1,0.0,0.05,0.05,0.0,0.2,0.0,0.0,0.05,0.0,0.1,0.0,0.0
1,2012.52,13.7227,0.00348,6.995,25.0389,0.0556,87.2222,1.6894,0.5,0.2222,0.0,0.0,0.0,0.0556,0.0556,0.0,0.0,0.0556,0.2222,0.1667,0.0556,0.0556,0.0,0.1111,0.0,0.0,0.0,0.0,0.0
1,5954.78,6.7656,-6e-05,-0.343,36.6073,0.0364,58.3636,1.7224,0.3091,0.0,0.1455,0.0364,0.0727,0.0,0.1091,0.0364,0.0364,0.0545,0.0545,0.0727,0.0,0.0909,0.0364,0.0364,0.0545,0.0727,0.0545,0.0,0.0364
0,3638.29,11.9043,0.00163,5.928,23.6212,0.0909,68.1818,1.7145,0.4242,0.1212,0.0303,0.0303,0.0,0.0909,0.0303,0.0,0.0909,0.0303,0.0909,0.0303,0.0303,0.0909,0.0303,0.0909,0.1212,0.0606,0.0303,0.0,0.0
1,5597.52,7.3149,0.0001,0.557,35.849,0.0588,66.8627,1.192,0.4314,0.0392,0.1569,0.0784,0.0196,0.0392,0.0784,0.0196,0.0392,0.0588,0.098,0.0784,0.0196,0.0196,0.0784,0.0,0.0392,0.0588,0.0588,0.0196,0.0
1,3267.65,3.9299,-0.00092,-2.999,66.3567,0.1,104.0,1.0527,0.5,0.1333,0.0,0.1,0.1,0.1,0.0333,0.0,0.0667,0.0,0.0333,0.0667,0.0,0.0333,0.0333,0.0333,0.0667,0.0667,0.1333,0.0,0.0
1,2410.7,9.4756,0.00058,1.391,88.315,0.1,87.5,2.059,0.25,0.0,0.0,0.05,0.05,0.0,0.05,0.2,0.05,0.05,0.05,0.1,0.0,0.1,0.0,0.05,0.05,0.0,0.1,0.0,0.1
0,2073.1,3.5374,-0.00193,-3.999,96.8778,0.1111,43.3333,3.8978,0.2222,0.0,0.0,0.2222,0.1111,0.1111,0.0,0.0,0.0,0.0,0.0,0.1111,0.0,0.0556,0.0556,0.0556,0.2778,0.0,0.0,0.0,0.0
1,7834.92,8.3142,0.00059,4.654,40.453,0.1818,41.3636,1.9298,0.303,0.0303,0.1212,0.0152,0.0758,0.0303,0.1212,0.0303,0.0152,0.0758,0.0909,0.0606,0.0152,0.0,0.0152,0.0606,0.0303,0.0303,0.0303,0.0455,0.1061
1,2749.28,13.7227,0.00254,6.995,79.6958,0.0833,89.5833,1.6683,0.3333,0.125,0.0,0.0,0.0,0.0,0.0833,0.0,0.0417,0.0417,0.1667,0.125,0.0,0.0417,0.0833,0.0833,0.0417,0.0417,0.0417,0.0833,0.0
0,5996.99,5.999,-0.00027,-1.614,61.4375,0.0179,48.75,1.5011,0.4107,0.0357,0.2143,0.0893,0.0179,0.0,0.0536,0.0357,0.0179,0.0179,0.0357,0.0714,0.0357,0.1071,0.0357,0.0357,0.0893,0.0536,0.0357,0.0,0.0179
1,3092.55,5.8203,-0.00013,-0.408,37.7833,0.0667,22.6667,0.9747,0.3333,0.0,0.2,0.0333,0.0333,0.0333,0.1667,0.0,0.0,0.0667,0.0,0.0333,0.0333,0.1333,0.0,0.0333,0.0667,0.1,0.0333,0.0333,0.0
